   X             Y          F275W        F336W      F438W       F814W
   5721.2734   6325.5880     21.5718     20.3780     20.4154     18.2402
   7089.9695   6326.3307     24.1137     22.1821     21.7519     19.2079
   7804.6890   6325.5557     99.9999     99.9999     99.9999     19.4331
   4010.7803   6326.9603     99.9999     23.8756     22.8596     19.7599
   5660.7300   6326.5667     22.0047     20.6462     20.6505     18.2927
   7707.9155   6326.7135     99.9999     99.9999     99.9999     19.2777
   3055.5907   6327.6456     99.9999     99.9999     18.8154     16.9329
   3162.3310   6328.0419     99.9999     20.6616     20.6567     18.4526
   3490.3003   6328.0496     19.0999     18.1944     18.2456     16.3822
   4766.8294   6327.5107     24.2222     22.3676     21.8576     19.2038
   7737.9632   6327.9317     99.9999     99.9999     99.9999     18.6791
   3138.3961   6329.4763     99.9999     22.0038     21.6107     19.1196
   4252.4828   6328.5589     20.0825     19.0897     19.1629     17.2371
   4999.7879   6329.1948     19.7747     18.7742     18.8165     16.8880
   5358.6315   6328.6878     20.9263     19.7902     19.8860     17.8137
   6229.0647   6329.3276     99.9999     99.9999     99.9999     17.2721
   6952.0189   6329.2014     22.6363     21.1018     21.0440     18.6875
   7039.7939   6328.6500     20.5098     19.5234     19.5960     17.6292
   3110.2899   6329.9152     99.9999     99.9999     19.6427     17.6717
   3339.8065   6329.8085     20.3212     19.3083     19.4000     17.4285
   3531.4617   6329.8187     99.9999     22.8945     22.2609     19.5315
   3768.8820   6330.1358     21.1694     19.9989     20.0174     17.8716
   4100.1657   6330.1479     22.1047     20.6714     20.6223     18.2258
   4625.4220   6329.7159     24.3650     22.1164     21.7901     19.0350
   4734.9943   6329.6415     20.1718     19.1823     19.2386     17.3230
   4780.9040   6329.6973     21.5404     20.3548     20.3690     18.2009
   5019.7763   6330.2383     19.3714     18.3698     18.3880     16.5006
   5369.8305   6329.6551     99.9999     22.8510     22.1862     19.4029
   6434.6861   6330.1686     21.7471     20.4230     20.4476     18.2963
   7188.1558   6330.1872     99.9999     99.9999     22.6467     19.6505
   7690.8608   6329.6914     99.9999     99.9999     99.9999     18.8991
   3694.7082   6331.2531     23.1081     21.5294     21.3031     18.7733
   3824.1040   6330.9678     99.9999     23.2019     22.4884     19.5788
   3835.4783   6331.4188     23.1243     21.4619     21.2737     18.8497
   3866.2964   6330.6170     23.7358     22.0038     21.6088     19.0277
   4211.3867   6330.7616     20.1180     19.1479     19.2443     17.3402
   4524.7861   6331.4136     22.8445     21.1461     21.0814     18.7152
   5152.0091   6330.5691     99.9999     23.0225     22.3183     19.4350
   5516.3055   6331.0785     99.9999     22.4691     21.9611     19.3128
   6240.4062   6331.1910     22.9592     21.3030     21.0937     18.6169
   6803.3912   6330.9081     20.3451     19.3113     19.4016     17.4016
   7122.9076   6331.4819     20.2061     19.2470     19.3864     17.4674
   7424.5661   6330.5171     99.9999     99.9999     21.9326     19.2784
   3099.9553   6331.6353     99.9999     99.9999     19.3092     17.3906
   5040.4502   6331.6786     19.9272     18.9393     19.0144     17.1008
   5743.3353   6331.6053     22.4794     21.0792     20.9512     18.5940
   6010.9150   6331.6014     23.8955     21.8970     21.4775     18.9549
   6102.2752   6332.3300     23.2503     21.6327     21.3630     18.8274
   6621.5039   6331.8002     20.6284     19.5557     19.6404     17.6638
   6679.5743   6332.0518     20.4765     19.4654     19.5571     17.6320
   4871.8310   6333.3490     20.6249     19.5184     19.5998     17.6022
   6543.7668   6333.1541     21.0952     19.9579     19.9758     17.9211
   6826.8114   6333.3999     22.2664     20.6857     20.5868     18.1879
   4003.5636   6334.4457     21.5331     20.2857     20.3128     18.1745
   4385.6958   6334.4649     99.9999     23.3516     22.5799     19.6546
   5200.6613   6334.3268     99.9999     22.7169     99.9999     19.3378
   5561.5910   6334.4099     20.6456     19.6071     19.7104     17.7006
   5666.9767   6333.8841     99.9999     24.0233     23.0567     19.8623
   6154.0588   6333.8663     20.5051     19.4872     19.5834     17.5807
   6396.2964   6333.9736     19.1284     17.8845     17.7984     15.6288
   6455.8200   6333.9147     99.9999     23.5402     22.7252     19.6944
   7766.4189   6334.1985     99.9999     99.9999     99.9999     18.6978
   6131.1112   6335.2952     19.7756     18.8335     18.9431     17.0718
   6710.4681   6335.4629     22.8217     21.2427     21.0820     18.7506
   6853.7929   6335.1176     19.7908     18.8132     18.8489     16.9365
   3605.2654   6335.7997     21.2025     19.9928     20.0097     17.7794
   3916.8676   6336.3519     19.9273     18.9604     19.0278     17.1480
   4109.5546   6335.9802     24.0371     22.0414     21.7022     19.1136
   4122.4812   6335.8026     21.7386     20.5080     20.5043     18.3208
   4140.8723   6336.2673     20.4379     19.4208     19.5268     17.5542
   4344.3372   6336.3272     22.5830     21.0039     20.9456     18.6012
   4464.5554   6335.7226     22.4957     21.0521     20.9343     18.6453
   4514.8241   6335.8570     23.1263     21.5182     21.3042     18.8562
   4574.3769   6336.1510     20.2795     19.2373     19.3067     17.3074
   5701.7062   6336.0291     99.9999     23.2110     22.4708     19.5400
   6038.1754   6335.8486     20.3747     19.3716     19.4320     17.4782
   6533.3816   6335.7309     23.3140     21.6977     21.3875     18.9319
   6783.0684   6336.1872     99.9999     16.6873     16.3899     13.9346
   4324.9362   6336.5733     20.3261     19.2633     19.3101     17.3544
   4771.1054   6336.7361     21.0269     19.8765     19.9735     17.9070
   5103.3504   6336.5929     20.9928     19.8260     19.8850     17.7849
   5611.5443   6336.7008     99.9999     23.2704     22.4357     19.5230
   6176.0978   6336.5973     17.8821     16.0618     15.5722     12.8522
   7103.5398   6336.9853     20.4879     19.4628     19.5912     17.5859
   3993.2168   6338.0071     19.6053     18.6407     18.6857     16.7634
   4783.7057   6337.6902     19.2112     18.2672     18.2937     16.3616
   6405.2597   6337.8273     21.8572     20.5421     20.4770     18.2575
   3655.8123   6338.6258     99.9999     22.9018     22.2744     19.4746
   3702.1633   6338.4760     99.9999     23.9578     23.0380     19.9401
   4395.1088   6339.1152     24.8407     22.6998     22.2111     19.3882
   3661.9449   6340.0038     99.9999     24.2414     23.0144     19.9604
   3737.2028   6340.1354     24.1373     22.2150     21.7215     19.1061
   4202.4048   6340.3324     19.9115     18.9270     18.9999     17.0285
   4925.3506   6341.0637     20.7904     19.6875     19.7757     17.7382
   5171.5821   6340.7727     19.1415     18.0838     18.0902     16.0768
   5816.9997   6341.3371     21.8979     20.6646     20.5975     18.3699
   3403.2787   6341.8450     99.9999     23.8004     22.7319     19.7963
   3581.2415   6342.0169     99.9999     22.4598     22.0641     19.3495
   3857.5058   6342.1073     21.2902     20.1461     20.2209     18.1084
   4021.0824   6342.2336     20.1429     19.1706     19.2741     17.3658
   4272.6924   6342.4945     19.9268     18.9568     19.0087     17.1035
   4465.0811   6342.3127     20.8006     19.7104     19.7798     17.7774
   5194.9754   6342.0622     24.3299     22.4050     21.8973     19.2186
   5285.6512   6341.5816     18.5118     17.0464     16.6875     14.2485
   6198.9681   6342.1942     21.8867     20.5668     20.5976     18.3576
   6292.7916   6342.0599     23.3668     21.6264     21.4106     18.8963
   3869.2639   6343.4738     22.9038     21.3271     21.1570     18.7954
   4781.9047   6342.9026     19.3882     18.3783     18.3768     16.4113
   6320.3203   6342.7674     22.2968     20.9392     20.8478     18.5584
   6342.8610   6343.2538     20.3433     19.3155     19.4437     17.5145
   5653.6078   6344.2625     22.0367     20.6559     20.5716     18.3114
   5763.5528   6344.2579     21.9484     20.5548     20.5906     18.3588
   7678.2267   6343.9916     99.9999     99.9999     99.9999     16.9900
   3146.6039   6345.3900     99.9999     99.9999     22.2561     19.4680
   3233.7064   6344.9496     99.9999     22.7344     22.2614     19.4592
   3333.9989   6345.2186     19.7152     18.6983     18.7613     16.8247
   3953.7133   6345.3338     19.9480     18.9427     19.0519     17.1472
   4170.4892   6344.6978     23.9812     22.0527     21.7099     19.1394
   4398.6535   6345.3341     21.0334     19.9075     19.9672     17.9094
   5071.4784   6344.5747     99.9999     23.8073     22.9761     19.8336
   6266.9022   6345.0255     20.8490     19.7726     19.8648     17.7722
   6486.2060   6345.1812     99.9999     23.2579     22.5066     19.5411
   6817.9401   6345.2295     99.9999     24.5852     23.2891     19.8949
   6848.8704   6345.1310     18.3461     16.6982     16.4439     14.0253
   3126.7309   6346.3092     99.9999     99.9999     19.6765     17.7046
   4638.6237   6346.0709     99.9999     22.3949     21.9442     19.2618
   4667.7967   6346.0904     19.6545     18.7507     18.7941     16.9187
   6671.4028   6346.3155     20.0088     18.9940     19.0779     17.1613
   7012.3183   6345.9824     99.9999     23.6306     22.7245     19.6887
   3878.9267   6346.8613     19.5486     18.2636     18.1807     16.0077
   4553.5454   6347.4744     21.3813     20.2142     20.2539     18.1377
   5147.2176   6346.6251     19.1551     17.9826     17.9501     15.8368
   5931.2426   6346.9074     18.8783     17.4544     17.1525     14.7883
   6934.9717   6347.1557     21.1407     99.9999     20.0968     18.0312
   3461.6400   6348.1506     24.1450     22.1312     21.7455     19.1683
   3995.3443   6348.3301     22.2639     20.8582     20.7910     18.5234
   4645.8349   6348.0363     99.9999     23.3970     22.5192     19.5920
   6083.9176   6348.0129     99.9999     22.3352     21.8741     19.1859
   6876.4493   6348.3244     21.5745     20.3681     20.3511     18.2025
   7103.8231   6347.7763     99.9999     23.9715     23.3193     19.8690
   7429.3990   6347.6744     99.9999     99.9999     22.0492     19.3226
   4216.1547   6349.0038     21.8950     20.5926     20.6104     18.4074
   4577.1718   6349.2354     18.4480     16.8809     16.6748     14.2826
   4623.6563   6348.9385     99.9999     23.6255     22.7507     19.7157
   4854.0025   6348.7061     21.8414     20.5656     18.6314     18.3682
   3905.4217   6350.1803     23.4830     21.7102     21.4459     18.9538
   4225.2435   6349.8821     21.2432     20.0888     20.1822     18.0840
   5056.8507   6350.1973     22.0109     20.6304     20.6116     18.3117
   5949.5981   6350.2185     21.7105     20.3756     20.3992     18.1835
   6150.0496   6349.9693     99.9999     23.5793     22.9346     19.7530
   7657.3341   6349.6419     99.9999     99.9999     99.9999     18.7091
   3132.2288   6350.5858     99.9999     99.9999     20.3611     18.2297
   3598.6349   6350.9223     21.8381     20.5828     20.5941     18.4112
   3659.8682   6351.3132     23.4722     21.7439     21.4413     18.9523
   3722.5888   6351.1726     21.0449     19.9712     20.0741     17.9996
   3798.5571   6350.6110     20.7278     19.6821     19.7506     17.7516
   4491.0116   6351.1202     99.9999     23.0181     22.4032     19.5246
   5010.9630   6351.0760     21.9013     20.4648     20.4705     18.3569
   5741.8182   6351.3194     20.4678     19.4253     19.5359     17.5600
   5867.7087   6351.3720     99.9999     23.9214     22.9146     19.8208
   6229.2410   6350.9204     23.0166     21.3383     21.1796     18.8131
   7533.0625   6350.8304     99.9999     99.9999     99.9999     19.1599
   3477.4970   6351.7516     20.7137     19.6663     19.8179     17.8209
   4038.3337   6352.3611     19.5179     18.5908     18.6548     16.8141
   4933.9278   6352.3169     17.8038     15.9946     15.5359     12.8212
   5091.3042   6352.4320     19.1366     18.0172     18.0122     15.9399
   5564.9863   6352.2006     23.3177     21.5821     21.4392     18.9207
   5720.6536   6351.6648     19.4306     18.4746     18.5141     16.6193
   6661.6691   6352.2418     19.6352     18.6993     18.7901     16.9484
   7664.5285   6352.1726     99.9999     99.9999     99.9999     16.5702
   3118.9509   6353.2484     99.9999     99.9999     21.5949     19.0453
   4177.0426   6352.7485     19.7733     18.8121     18.8642     16.9699
   4632.8267   6352.6097     99.9999     23.6033     22.8036     19.6550
   5185.4292   6353.0231     19.0105     17.6547     17.4849     15.1746
   5336.1403   6352.6696     22.7673     21.1173     21.0672     18.6526
   5503.4888   6353.3979     19.7347     18.7455     18.7982     16.8792
   6456.8685   6352.5389     22.4882     20.9568     20.8577     18.5219
   6886.8291   6352.9973     19.1194     18.1638     18.1857     16.3269
   7515.8749   6352.7025     99.9999     99.9999     99.9999     19.9622
   3510.5631   6353.5673     19.2914     18.2624     18.2690     16.2889
   3565.5305   6354.3593     20.0971     19.1606     19.2852     17.3706
   5414.1946   6354.0377     21.2643     20.1288     20.1949     18.0278
   5419.8017   6354.4437     21.6556     20.4247     20.4378     18.2471
   5535.1224   6353.8133     22.1954     20.8543     20.7667     18.4823
   6418.6047   6353.8985     20.4511     19.4045     19.5155     17.5663
   6472.4070   6354.2306     22.3612     20.7525     20.6000     18.1744
   3254.3199   6355.3106     99.9999     20.4295     20.4240     18.1831
   3435.2287   6355.2587     20.2404     19.2689     19.3493     17.4079
   3935.3493   6355.0964     18.6546     17.0912     16.9143     14.5366
   6760.0452   6355.2567     19.7192     18.7914     18.8679     17.0215
   7376.8048   6354.7544     99.9999     99.9999     21.5333     19.0443
   7385.8379   6355.0730     99.9999     99.9999     21.4966     19.0126
   3357.6780   6356.2430     24.0958     99.9999     21.7566     19.1775
   4308.6678   6356.1563     21.3070     20.0954     20.1262     18.0247
   5981.5013   6356.2298     21.8801     20.5784     20.5280     18.3355
   5996.6750   6356.1396     21.1143     19.9974     20.0521     17.9950
   6895.3962   6355.8463     20.8556     19.7407     19.8632     17.8135
   7226.1005   6356.4693     22.4745     20.9331     20.8628     18.5480
   3818.9063   6357.3253     23.6411     21.7628     21.5917     19.0361
   3988.1985   6357.4109     19.6237     18.6226     18.6533     16.7518
   5696.1895   6356.7369     99.9999     22.0457     21.8234     19.1928
   3161.2542   6357.7311     99.9999     99.9999     20.6631     18.4468
   3207.8569   6357.9054     99.9999     22.4052     21.8870     19.3063
   4529.5819   6357.7515     20.4097     19.3710     19.4462     17.4983
   7274.6691   6357.7438     23.6687     21.9276     21.5566     19.0528
   4495.8527   6359.2729     22.7362     21.2530     21.0941     18.7585
   4784.6057   6359.1342     18.2275     16.6940     16.3878     13.9741
   4806.6364   6358.9739     20.3964     19.2986     19.3475     17.3170
   4921.9621   6359.0128     19.1214     17.7075     17.5369     15.2020
   5841.9431   6358.6122     23.4497     21.6950     21.4379     18.9488
   6036.8700   6359.4784     99.9999     24.5132     23.3349     19.9626
   6485.5628   6358.6588     23.1441     21.4986     21.2355     18.6566
   7891.8346   6359.3688     99.9999     99.9999     99.9999     19.0271
   3900.0802   6359.6421     22.6778     21.2042     21.0139     18.6736
   4005.9949   6360.2217     21.7244     20.4947     20.4510     18.2116
   4769.2502   6359.6623     19.4603     18.3581     18.2999     16.2480
   4796.6889   6360.0976     22.6631     21.2217     20.9913     18.6582
   4980.3498   6359.8210     19.8424     18.8643     18.9321     17.0281
   5471.5497   6359.6380     99.9999     23.8838     23.0412     19.7450
   6951.0948   6360.3248     20.8027     19.7553     19.8279     17.8200
   7357.2455   6360.0800     99.9999     99.9999     20.8978     18.6099
   3794.4610   6360.7830     20.2676     19.2729     19.3705     17.4052
   5459.1733   6360.6709     24.3046     22.2177     21.8775     19.2076
   5541.4199   6361.2173     21.0118     19.8770     19.9102     17.8134
   5944.2784   6361.0472     99.9999     23.3931     22.5377     19.5373
   6064.6607   6361.0998     22.1391     20.7463     20.6732     18.4444
   6477.2866   6361.4634     99.9999     22.6600     21.9878     19.3028
   7369.6923   6361.1802     99.9999     99.9999     20.0070     17.9884
   4143.7954   6362.2724     24.0856     22.3764     21.8633     19.1577
   4717.9641   6362.0886     99.9999     24.0030     23.1341     19.9735
   5366.7338   6361.5572     19.6078     18.6330     18.6627     16.7353
   6367.7026   6361.7943     19.4412     18.4570     18.4746     16.5941
   7483.2919   6362.2985     99.9999     99.9999     99.9999     19.0416
   5630.8976   6363.2957     99.9999     24.2659     23.1966     19.9793
   6026.6986   6363.0746     20.3568     19.3072     19.4139     17.4572
   3104.0683   6363.6950     99.9999     99.9999     20.5786     18.4038
   4590.8254   6363.8341     21.0969     19.9645     20.0191     17.9492
   5565.2808   6363.9413     99.9999     23.2106     22.4924     19.5838
   6918.2808   6364.4277     22.6712     21.0712     20.9591     18.6114
   3397.2745   6365.1872     19.7407     18.7712     18.8582     16.9995
   3495.0072   6365.1065     20.9345     19.8493     19.9059     17.8485
   3612.7095   6364.7728     99.9999     22.9934     22.3942     19.5913
   4657.0344   6365.1620     23.0098     21.3818     21.2197     18.8144
   5908.8705   6365.2202     20.2174     19.1891     19.2769     17.3516
   6528.5622   6364.6021     21.4954     20.2404     20.3181     18.1767
   6720.5318   6365.4125     23.6658     21.7871     21.5399     18.9941
   7386.2709   6364.7223     99.9999     99.9999     20.1861     18.1271
   4278.8588   6365.5487     20.1874     19.1768     19.2769     17.3394
   5139.4478   6366.2431     24.1646     22.3382     21.8403     19.2422
   5373.0890   6365.9431     99.9999     22.3967     21.9260     19.2528
   5419.8587   6365.5048     23.3834     21.7548     21.5182     18.9534
   5467.3548   6365.9976     22.1708     20.6977     20.5905     18.1493
   5999.9312   6366.3651     99.9999     24.2740     23.2672     19.9830
   6377.2896   6365.7857     20.9492     19.8326     19.9276     17.9019
   6703.1144   6365.5046     21.9841     20.6073     20.6706     18.4311
   6711.9201   6366.1680     21.4425     20.2485     20.2829     18.1958
   7115.2200   6365.7437     19.1101     18.1611     18.2180     16.3442
   7686.8489   6366.2576     99.9999     99.9999     99.9999     18.2626
   3437.0457   6366.7560     20.5435     19.5523     19.6497     17.7132
   4833.2093   6366.7221     99.9999     23.7378     23.0079     19.9309
   4879.4089   6366.5748     24.0225     22.1082     21.6971     19.0940
   4925.7656   6367.4477     18.8773     17.2702     17.0002     14.5283
   5157.8780   6366.9045     22.4359     21.0214     20.8722     18.5267
   5263.5514   6366.5640     17.5432     15.0454     14.0261     10.8042
   5409.7029   6366.5267     22.4124     21.0427     20.8986     18.5694
   5449.8245   6366.5309     22.4017     20.8825     20.8843     18.5456
   5508.1864   6367.0352     19.2978     18.3066     18.3209     16.3807
   5830.5385   6367.1919     20.6128     19.5372     19.6208     17.6288
   6674.5306   6366.8558     99.9999     23.8516     22.9542     19.7962
   6790.5123   6367.2313     21.2496     20.0927     20.1801     18.0714
   7176.8260   6366.5040     20.8295     19.7785     19.8650     17.8882
   3515.4732   6368.4880     19.0268     17.6986     17.5472     15.2773
   5486.2821   6368.2702     99.9999     23.3532     22.5584     19.5809
   6187.5691   6368.0460     19.7337     18.8083     18.8988     16.9876
   6561.3939   6368.4716     99.9999     23.0015     22.3247     19.5124
   6578.7752   6368.2376     22.8142     21.3214     21.1307     18.7360
   6742.3376   6367.4937     21.3473     20.1289     20.1990     18.0970
   3304.3640   6369.1565     21.4181     20.2401     20.2608     18.1545
   4743.9088   6368.8496     99.9999     23.0061     22.3296     19.5089
   5662.6911   6369.2930     20.5872     19.5138     19.5799     17.5826
   5966.5424   6369.2486     99.9999     22.8838     22.2477     19.4716
   6036.1991   6369.2706     22.2538     20.7638     20.7438     18.4340
   6322.6351   6369.2166     20.6195     19.5525     19.6974     17.6954
   7756.9012   6368.9064     99.9999     99.9999     99.9999     19.8572
   3751.4555   6369.5650     15.7399     15.8959     17.3204     17.0422
   3977.1955   6369.5335     19.8705     18.9085     18.9553     17.0682
   4068.1508   6369.5571     24.5970     22.6400     22.0502     19.3570
   4178.1024   6369.6192     19.7575     18.7720     18.8139     16.9090
   5557.9794   6370.0589     20.8007     19.7031     19.8204     17.7813
   4509.1576   6371.3992     20.8099     19.6980     19.8020     17.8040
   4851.8621   6371.0759     20.3962     19.3343     19.4871     17.5163
   5746.9173   6371.1402     20.2227     19.2219     19.2642     17.3369
   5855.6943   6370.8611     21.6254     20.4325     20.4012     18.1678
   6626.0711   6370.5925     22.9828     21.2877     21.0186     18.7706
   7060.4250   6370.8037     20.3132     19.3114     19.4481     17.4893
   7369.8635   6371.3232     99.9999     99.9999     19.1422     17.2344
   4138.9312   6372.0263     99.9999     24.0502     23.1981     19.9931
   4375.5141   6371.5985     19.0251     17.5115     17.2324     14.6426
   4660.7647   6372.0325     20.1682     19.1839     19.2338     17.2872
   5769.1590   6371.8784     24.3898     22.4095     21.8425     19.1829
   6600.0907   6372.2291     20.4544     19.4396     19.5585     17.5717
   7046.5104   6372.2613     23.3503     21.7107     21.4294     18.9358
   7693.6419   6371.8688     99.9999     99.9999     99.9999     18.1218
   4301.3082   6373.4152     23.0584     21.3597     21.1675     18.7567
   5198.8465   6372.6282     22.7207     21.2428     21.0847     18.6888
   5912.1861   6372.9999     20.0351     19.0542     19.1143     17.1996
   6310.1497   6373.0502     21.7855     20.4301     20.4766     18.3071
   6330.0661   6373.3924     21.9578     20.5495     20.5926     18.2999
   7000.9786   6373.1934     21.9166     20.5979     20.5992     18.4130
   3363.9054   6373.5754     20.6233     19.6013     19.6613     17.6642
   3398.8190   6374.1360     21.3560     20.1649     20.2124     18.0927
   3502.8878   6374.4420     99.9999     24.0890     22.9349     19.8750
   4338.8404   6374.4243     99.9999     22.6806     22.1452     19.4045
   4398.4775   6374.2574     21.8982     20.6369     20.5924     18.3793
   5575.8993   6373.8170     19.8131     18.8038     18.8389     16.8427
   5887.8019   6374.4803     19.7362     18.7857     18.8493     16.9584
   6106.5143   6373.6917     99.9999     24.4179     23.2384     19.9972
   6126.5960   6373.7962     19.0558     17.9751     18.0111     16.0182
   6507.6893   6374.3683     24.1178     22.1442     21.7654     19.1594
   6766.8854   6373.6285     19.8872     18.8695     18.9370     16.9671
   7852.0280   6374.3269     99.9999     99.9999     99.9999     18.9867
   4273.3375   6374.5453     20.2404     19.2151     19.3230     17.3541
   5033.5087   6374.5553     21.0215     19.9142     19.9736     17.8917
   7252.0801   6374.9017     23.2029     99.9999     21.3598     18.7405
   4587.3092   6376.3200     99.9999     22.5866     22.0208     19.2794
   4714.5029   6376.2362     99.9999     23.1920     22.5262     19.6381
   4975.5843   6376.4039     22.3617     20.8715     20.8337     18.5523
   5110.2230   6375.8785     18.2976     16.7615     16.4592     14.0203
   5355.9402   6376.1286     20.9711     19.8463     19.8916     17.8074
   5679.5552   6376.2817     99.9999     24.2752     23.5159     19.9888
   6443.7627   6376.1618     17.3873     15.4795     14.8873     12.0882
   6658.6628   6375.5575     99.9999     23.2476     22.3592     19.5529
   6903.4601   6375.7533     23.9789     22.1365     21.6898     19.1418
   7169.6478   6375.7103     99.9999     22.8120     22.2597     19.4264
   4913.3380   6376.5712     20.1739     19.1968     19.2459     17.2453
   5074.5656   6376.8451     20.9101     19.7996     19.8413     17.7907
   5221.5443   6376.6403     20.2837     19.2745     19.3626     17.3888
   5618.3027   6376.8344     21.8783     20.5202     20.4852     18.1030
   7623.2477   6377.2784     99.9999     99.9999     99.9999     19.3840
   3899.6725   6377.9300     23.6819     21.7703     21.5641     19.0468
   4141.7218   6377.5316     23.7497     21.8549     21.5100     18.9112
   4252.8846   6377.7902     18.6788     17.2291     16.8781     14.4629
   4760.5358   6377.6620     19.7396     18.8128     18.8897     17.0217
   5630.6339   6378.4261     99.9999     24.5699     23.3858     19.9938
   6674.8678   6377.9088     22.6751     21.1870     21.0980     18.6803
   3248.8979   6379.2357     15.8106     15.4845     15.6473     14.8209
   4102.9018   6378.9735     24.1391     21.9829     21.7101     19.1173
   4206.6157   6378.9554     22.3672     20.9333     20.8017     18.5054
   4479.3350   6379.4167     23.4827     21.8278     21.5318     18.9619
   4993.8666   6378.5542     18.8291     17.3044     17.1292     14.7583
   5685.0507   6378.8636     99.9999     22.5945     22.0744     19.3325
   6059.1826   6378.6400     22.8672     21.1619     21.0824     18.6284
   6984.2647   6379.0556     20.5033     19.4662     19.6094     17.6354
   3882.7910   6380.0613     23.0027     21.3028     21.1508     18.7775
   5321.7287   6380.3917     19.7091     18.6766     18.6757     16.7190
   5565.3235   6380.2308     20.0599     19.0675     19.1469     17.2124
   5899.0185   6380.3906     99.9999     24.4197     23.2928     19.9156
   6189.1295   6380.3598     19.7777     18.8467     18.9368     17.0322
   3510.3945   6380.7404     19.2949     18.4075     18.4475     16.6075
   4545.1978   6380.9684     23.6237     21.8864     21.5544     19.0413
   4618.5751   6381.0527     23.8943     21.8737     21.5798     19.0387
   5373.3812   6381.0616     20.6667     19.5823     19.6795     17.6461
   5390.3191   6380.7348     99.9999     23.1682     22.4472     19.4923
   7285.4037   6381.4136     99.9999     22.4808     21.8847     19.2608
   7382.9226   6380.9316     99.9999     99.9999     21.2438     18.7879
   3585.9693   6382.2798     99.9999     23.1186     22.4533     19.5737
   3724.7471   6381.7593     20.8862     19.8231     19.8789     17.8214
   4172.5911   6382.0604     99.9999     22.4854     21.9812     19.2591
   5581.0334   6381.5712     22.5792     21.0111     20.9500     18.5480
   5773.5577   6381.5162     20.7291     19.6189     19.6792     17.5742
   5855.4917   6382.2285     99.9999     23.2073     22.5887     19.5545
   6404.5386   6381.8596     99.9999     22.7704     22.2445     19.3646
   7013.7256   6381.9966     22.9339     99.9999     21.2301     18.8420
   3116.7944   6382.6702     99.9999     99.9999     20.7432     18.4982
   3830.3752   6382.9310     21.9683     20.6465     20.6428     18.4395
   4280.6323   6383.2170     21.1046     19.9757     20.0413     17.9549
   4670.8144   6382.7728     20.7191     19.6315     19.6702     17.6438
   4923.8003   6383.3585     22.3286     20.9468     20.7807     18.4113
   6124.4852   6382.9213     23.2924     21.5703     21.3279     18.7921
   6268.5106   6383.0777     19.0164     18.0005     18.0266     16.1003
   6343.2597   6383.2557     23.2942     21.4491     21.3020     18.8739
   3554.9109   6383.5648     99.9999     23.3428     99.9999     19.7213
   3890.9752   6384.3592     99.9999     23.4299     22.5731     19.5935
   4037.2945   6384.3227     19.4446     18.4142     18.4380     16.5184
   6955.4023   6383.9005     20.4241     19.4095     19.4922     17.5215
   4272.9910   6385.3297     99.9999     22.7898     22.0735     19.3073
   4664.4919   6384.7632     20.4336     19.3961     19.5039     17.5359
   5206.8371   6384.5780     23.0527     21.2849     21.1323     18.6541
   5238.5734   6384.5113     21.2008     20.0469     20.1231     17.9358
   5497.1098   6384.7370     22.3970     20.8997     20.8985     18.5493
   5823.3266   6385.3287     99.9999     22.8566     22.1763     19.4072
   5870.7136   6384.5342     99.9999     23.1415     22.4647     19.5949
   6182.0475   6385.0598     99.9999     22.2763     21.8749     19.2558
   7042.1926   6385.0051     99.9999     23.4559     22.5863     19.6707
   7369.1239   6385.2944     99.9999     99.9999     22.7417     19.7295
   4085.3157   6386.1935     21.0371     19.8783     19.9585     17.8492
   4120.6207   6386.2542     22.6827     21.0892     20.9912     18.6014
   4749.9706   6385.5208     20.1408     19.1680     19.2297     17.3003
   4889.5080   6385.9429     20.1427     19.0950     19.1552     17.2108
   4973.8728   6385.5850     23.3539     21.6642     21.4545     18.9576
   5300.5201   6386.1982     21.1251     19.9469     19.9926     17.8930
   5464.2437   6385.5366     19.9431     18.9228     18.9743     17.0271
   7129.6666   6386.0705     20.7230     19.6996     19.8164     17.8196
   7265.8073   6386.4213     20.0962     19.1796     19.3133     17.4033
   3232.5899   6386.9117     99.9999     19.6689     19.7863     17.7465
   3803.4960   6386.4923     21.3625     20.2039     20.2763     18.1742
   5797.2732   6386.5529     20.4976     19.4547     19.5352     17.5340
   6176.2804   6386.6337     99.9999     24.4569     23.0909     19.8752
   6316.5635   6386.7372     99.9999     24.2406     23.2360     19.9444
   6875.7227   6387.4133     21.1189     20.0187     20.0983     17.9860
   7106.4006   6386.6873     20.8794     19.8001     19.8587     17.8274
   7379.0807   6387.0443     99.9999     99.9999     19.8419     17.8404
   3387.0864   6387.6907     99.9999     23.8484     22.8630     19.8211
   3406.2381   6388.4058     21.9819     20.7455     20.6730     18.4575
   3848.0386   6387.5340     20.0645     19.0701     19.1599     17.2547
   4105.8371   6387.9122     20.6970     19.6382     19.6887     17.6537
   4310.8077   6388.4486     99.9999     23.9331     22.9022     19.8001
   4373.4425   6387.5697     99.9999     23.7063     22.7771     19.7402
   6369.8220   6388.2677     24.3367     22.0308     21.7563     19.1261
   7570.2022   6388.0624     99.9999     99.9999     99.9999     17.8895
   7872.5143   6388.2791     99.9999     99.9999     99.9999     16.4581
   3193.7729   6388.9492     99.9999     20.2730     20.3299     18.2227
   3906.5143   6388.9100     20.4225     19.3637     19.4726     17.4505
